DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,16.0,0.0,0.93,-3.27908,-53.34527,94.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,15.0,0.0,0.9,-4.12445,-54.21161,16.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BUJARU,Amazônia,3.0,6.85,0.59,-1.60562,-48.0149,41.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,5.0,0.2,0.66,-1.42192,-55.41209,63.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,6.0,0.0,0.92,-3.28739,-50.4396,16.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,4.0,2.18,0.88,-1.93668,-49.77939,70.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TUCURUÍ,Amazônia,2.0,0.72,0.38,-4.069,-50.03331,10.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,18.0,0.0,1.0,-1.67379,-53.77943,19.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,5.0,0.01,0.44,-3.96629,-49.46432,28.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA DO PARUÁ,Amazônia,18.0,0.0,1.0,-2.44257,-45.70671,19.1
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,4.0,2.65,0.19,-0.85357,-57.68447,84.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,TURILÂNDIA,Amazônia,27.0,0.0,1.0,-2.26519,-45.68233,36.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,9.0,0.0,0.41,-3.64047,-49.62019,13.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,15.0,0.0,1.0,-3.2726,-53.63975,32.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,2.0,0.0,0.86,-2.67989,-46.60426,18.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,16.0,0.0,0.92,-4.18841,-50.67376,26.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,0.0,0.0,0.64,-1.27987,-54.5608,93.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,15.0,0.38,0.96,-2.55328,-53.41795,1113.3
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,MAZAGÃO,Amazônia,4.0,6.25,0.82,-0.75109,-51.78365,19.7
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,17.0,0.0,1.0,-1.77843,-53.71879,16.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TAILÂNDIA,Amazônia,8.0,0.0,0.64,-3.13944,-48.53017,8.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,TERRA ALTA,Amazônia,12.0,0.76,0.89,-1.03212,-47.81411,12.7
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,2.0,0.0,0.51,-1.63269,-55.00616,262.8
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,VITÓRIA DO JARI,Amazônia,5.0,3.89,0.29,-1.00618,-51.82778,7.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,6.0,0.0,0.59,-3.27204,-50.20484,31.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,13.0,0.0,0.71,-3.34418,-50.82848,5.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,6.0,0.0,0.71,-3.32818,-50.21502,7.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,4.0,0.0,0.2,-4.32318,-55.17723,40.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,6.0,0.0,0.91,-3.48113,-50.44014,5.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,8.0,2.7,1.0,-4.375,-46.02129,19.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,16.0,0.0,0.86,-4.19888,-50.68184,8.3
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PORTO DE MOZ,Amazônia,14.0,0.6,0.85,-1.74739,-52.9341,15.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,2.0,0.0,0.52,-1.63964,-54.99825,67.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SATUBINHA,Amazônia,17.0,0.0,1.0,-3.96985,-45.2941,41.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,19.0,0.2,1.0,1.89793,-55.70706,25.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,CALÇOENE,Amazônia,9.0,0.0,0.59,2.45266,-51.20527,13.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,6.0,0.0,0.92,-3.13946,-54.53774,18.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,CURUÇÁ,Amazônia,18.0,0.35,0.92,-0.7397,-47.90557,7.7
2024/12/01 17:45:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,13.0,0.0,1.0,3.61445,-60.43047,47.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,8.0,0.0,0.97,-3.5915,-50.37093,9.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,14.0,1.43,0.85,-1.87868,-53.06581,9.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ACARÁ,Amazônia,6.0,0.44,0.63,-2.29092,-48.5371,11.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,13.0,0.0,0.96,-5.24207,-50.04887,9.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,7.0,0.0,0.98,-3.87302,-50.15434,13.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,MONÇÃO,Amazônia,0.0,0.0,1.0,-3.54129,-45.30045,12.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,4.0,0.0,0.31,-4.74941,-48.93766,5.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,10.0,0.0,1.0,-3.59052,-49.48093,10.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,10.0,0.0,1.0,-3.49687,-53.83914,23.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,3.0,0.0,0.6,-1.64195,-55.01467,357.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,22.0,0.0,0.95,-3.70804,-52.19267,14.8
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,MONTE ALEGRE,Amazônia,0.0,0.0,0.63,-1.26854,-54.5623,22.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,ARARI,Amazônia,-999.0,0.16,1.0,-3.54695,-44.63427,65.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,CURUÇÁ,Amazônia,19.0,0.3,0.95,-0.77465,-47.82108,16.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,3.0,0.0,0.66,-6.15374,-52.05314,13.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,8.0,0.0,0.62,-5.2861,-50.03679,6.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,11.0,0.0,0.94,-3.62024,-50.19069,11.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,6.0,0.0,0.87,-2.73748,-47.99336,9.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,GOVERNADOR NUNES FREIRE,Amazônia,54.0,0.2,1.0,-1.87605,-45.8287,79.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,9.0,0.0,0.58,-3.53338,-49.27396,5.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,6.0,0.0,0.33,-2.6475,-49.91083,4.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,8.0,0.2,1.0,-4.26409,-46.90648,16.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,12.0,0.0,0.97,-3.67502,-50.25074,11.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,2.85,0.43,-2.74676,-51.75668,20.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BAIÃO,Amazônia,6.0,0.0,0.32,-2.80357,-49.77671,6.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.3,-3.19537,-49.24052,12.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,AMAPÁ,Amazônia,17.0,0.0,1.0,1.94562,-50.82325,7.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,11.0,0.0,0.84,-4.41305,-50.82339,27.1
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ALMEIRIM,Amazônia,17.0,0.0,0.87,-1.07476,-53.23577,10.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,7.0,0.0,1.0,-4.63396,-46.16462,34.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JESUS DAS SELVAS,Amazônia,5.0,0.0,0.83,-4.6663,-46.87217,170.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,4.0,0.0,1.0,-4.99873,-50.02182,10.3
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,1.0,0.0,0.49,-1.42821,-54.9477,30.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,CHAVES,Amazônia,15.0,0.82,0.78,0.04933,-49.90046,9.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,25.0,0.41,0.94,-2.45255,-53.61889,53.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BURITICUPU,Amazônia,12.0,0.57,0.97,-4.4265,-46.30217,47.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SÃO FÉLIX DO XINGU,Amazônia,4.0,0.0,0.55,-5.76994,-51.28893,10.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,5.0,0.89,0.89,-3.90434,-46.57999,36.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,6.0,0.0,0.82,-4.05643,-46.81732,11.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,6.0,0.0,1.0,-2.41423,-46.33054,58.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TAILÂNDIA,Amazônia,5.0,1.63,0.62,-2.80836,-48.66713,13.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,6.0,0.0,0.86,-2.73613,-47.98411,10.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,12.0,0.0,0.8,-3.38589,-51.24355,11.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,8.0,1.24,1.0,-4.31189,-45.86994,18.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,2.0,16.6,0.01,-4.45173,-49.68777,9.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,5.0,0.0,1.0,-4.89699,-50.66775,10.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,VITÓRIA DO JARI,Amazônia,5.0,1.78,0.64,-1.13675,-52.10006,12.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,6.0,0.0,1.0,-3.74252,-50.65437,7.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,20.0,0.0,0.98,-3.85463,-52.35475,15.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,AMAZONAS,BOA VISTA DO RAMOS,Amazônia,5.0,0.0,0.34,-3.21514,-57.57578,35.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,10.0,0.1,0.77,-4.32147,-48.10223,21.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,CIDELÂNDIA,Amazônia,3.0,0.0,0.25,-5.23533,-47.84264,13.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,14.0,0.0,0.87,-4.46256,-50.79113,23.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ACARÁ,Amazônia,6.0,0.0,1.0,-2.36617,-48.55356,6.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,18.0,0.0,1.0,-3.21343,-54.18157,19.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PARAGOMINAS,Amazônia,7.0,0.0,0.92,-2.59323,-46.5798,8.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,5.0,0.0,1.0,-5.21665,-50.1276,101.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SÃO BENTO,Amazônia,24.0,0.0,1.0,-2.88123,-45.1913,24.3
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,MELGAÇO,Amazônia,5.0,1.97,0.88,-1.81731,-50.79821,12.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,10.0,0.1,0.78,-4.32015,-48.09322,48.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOCAJUBA,Amazônia,5.0,1.04,0.25,-2.50134,-49.33991,16.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazônia,5.0,0.0,0.35,-3.15535,-57.35948,58.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,1.09,0.51,-2.04912,-51.18883,9.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA DO PARUÁ,Amazônia,18.0,0.0,1.0,-2.44071,-45.69435,20.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,0.0,0.55,-2.03104,-50.61895,11.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,ALTO ALEGRE DO PINDARÉ,Amazônia,10.0,0.0,1.0,-4.13219,-46.17733,57.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,13.0,0.0,0.95,-5.25107,-50.04758,24.3
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,MAZAGÃO,Amazônia,-999.0,1.64,0.57,-0.20884,-51.34958,16.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,6.0,0.0,1.0,-3.74118,-50.64507,17.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,1.0,10.15,0.01,-4.40118,-49.77713,15.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,11.62,0.65,-2.37328,-51.75783,11.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,17.0,0.0,1.0,-2.4649,-54.00962,24.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,16.0,0.0,1.0,-2.27343,-53.62444,40.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,2.0,0.1,0.63,-1.42891,-55.28708,11.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,CIDELÂNDIA,Amazônia,4.0,0.0,0.3,-5.19531,-47.89217,7.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,13.0,0.0,1.0,3.18475,-60.21615,37.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,RORAIMA,SÃO LUIZ,Amazônia,5.0,0.0,0.53,0.752,-60.17696,45.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,DOM ELISEU,Amazônia,10.0,0.0,1.0,-4.5136,-47.64483,7.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SANTA LUZIA,Amazônia,9.0,0.0,0.98,-4.59986,-46.1364,27.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SATUBINHA,Amazônia,20.0,0.0,1.0,-3.85147,-45.26749,11.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,CÂNDIDO MENDES,Amazônia,39.0,0.21,1.0,-1.81109,-45.79334,19.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,15.0,0.0,1.0,-3.09067,-53.23895,38.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,13.0,0.0,0.99,-1.77648,-55.27034,18.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PORTO DE MOZ,Amazônia,14.0,0.94,1.0,-1.90766,-52.9107,14.2
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,CALÇOENE,Amazônia,-999.0,0.2,0.96,2.48168,-50.82182,10.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,11.0,1.3,-999.0,-1.89143,-53.29943,17.1
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,VITÓRIA DO JARI,Amazônia,5.0,4.21,0.25,-0.9743,-51.78886,22.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,6.0,0.0,0.96,-4.28782,-47.06438,10.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,5.0,0.0,0.91,-4.5737,-50.59343,8.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,0.08,0.6,-2.15312,-50.63169,18.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,9.0,0.0,0.74,-2.99238,-51.33493,20.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TAILÂNDIA,Amazônia,11.0,2.42,0.48,-2.85762,-48.56314,47.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JESUS DAS SELVAS,Amazônia,6.0,0.0,0.93,-4.59778,-46.5421,12.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,14.0,0.0,0.88,-4.10458,-50.981,18.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,PAULO RAMOS,Amazônia,6.0,0.0,1.0,-4.43443,-45.5302,12.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,6.0,0.18,0.97,-1.81672,-46.65568,58.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,GURUPÁ,Amazônia,5.0,2.94,0.31,-1.23518,-51.61255,16.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,BOM JESUS DO TOCANTINS,Amazônia,4.0,0.0,0.66,-4.81467,-48.62492,58.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,5.0,20.48,0.0,-2.18543,-48.82938,36.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,2.0,0.97,0.41,-4.07663,-50.023,23.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,6.0,0.0,0.97,-2.78844,-48.09298,21.6
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,17.0,0.0,0.94,-1.38737,-53.56125,49.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,6.0,0.0,0.99,-3.01377,-48.0568,11.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,7.0,0.0,0.81,-3.31511,-50.12514,8.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,6.0,0.0,0.27,-2.54227,-49.88772,23.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,MARANHÃOZINHO,Amazônia,12.0,0.0,1.0,-2.58135,-46.01171,17.2
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,5.0,0.0,0.94,-4.60384,-48.71085,30.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,6.0,0.0,0.92,-2.62883,-48.32448,8.9
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,11.0,0.0,0.6,1.73511,-56.37128,6.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,6.0,0.0,0.65,-1.95397,-50.7912,12.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,CAMETÁ,Amazônia,5.0,1.2,0.33,-2.23328,-49.66348,21.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,2.0,8.45,0.23,-4.50004,-49.63861,10.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JESUS DAS SELVAS,Amazônia,14.0,1.44,0.91,-4.3386,-46.52539,6.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,CENTRO NOVO DO MARANHÃO,Amazônia,2.0,0.0,0.83,-2.68149,-46.615,68.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BREJO DE AREIA,Amazônia,6.0,0.0,1.0,-4.28283,-45.54115,21.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,6.0,0.0,0.93,-3.93513,-46.72321,12.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,14.0,0.0,0.86,-3.89134,-50.08062,9.1
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,5.0,0.2,0.6,-1.41572,-55.40018,210.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,12.0,0.0,0.66,-5.24074,-50.03968,16.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,SÃO JOÃO BATISTA,Amazônia,20.0,0.0,1.0,-2.94755,-44.92002,20.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,CURUÁ,Amazônia,17.0,0.0,0.87,-2.11541,-55.07619,16.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ANAPU,Amazônia,15.0,0.19,0.73,-2.9259,-51.45174,10.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,RONDON DO PARÁ,Amazônia,5.0,0.0,0.43,-4.60512,-48.71966,13.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,15.0,2.02,0.99,-2.94681,-51.79963,11.8
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,15.0,0.0,0.91,-4.09532,-54.07974,49.6
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia,6.0,0.0,0.33,-2.80485,-49.78553,5.5
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ALMEIRIM,Amazônia,15.0,0.0,0.87,-1.30667,-52.86442,44.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,6.0,0.0,0.59,-3.28468,-50.16624,8.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,JURUTI,Amazônia,5.0,0.0,0.64,-2.26552,-56.01176,23.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,6.0,0.8,0.92,-3.83264,-46.55834,13.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,TAILÂNDIA,Amazônia,11.0,2.33,0.51,-2.8652,-48.5529,10.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,PAULO RAMOS,Amazônia,6.0,0.0,0.96,-4.53303,-45.70086,22.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,JURUTI,Amazônia,5.0,0.0,0.65,-2.24986,-55.89666,29.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,14.0,0.0,1.0,-2.62433,-53.34988,92.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,6.0,0.0,0.81,-4.04445,-46.83508,12.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,6.0,0.0,0.55,-2.03235,-50.62801,11.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,11.0,0.0,0.91,-3.6017,-49.99492,7.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,5.0,0.07,0.6,-2.15181,-50.6226,14.4
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,5.0,0.0,0.42,-1.49618,-55.84916,32.5
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia,19.0,0.0,0.94,-3.96434,-52.12649,11.5
